Customer_ID,feature_snapshot_date,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Utilization_Ratio,Monthly_Balance,credit_history_months,num_loan_types,log_Annual_Income,debt_to_income,emi_to_salary,investment_rate,has_credit_limit_change,balance_to_debt,inq_per_loan,Credit_Mix_vec,Payment_Behaviour_vec,Payment_of_Min_Amount_vec,Occupation_vec,Age_group_vec,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20
CUS_0xa90,2023-11-01,4.0,7.0,7.0,18,20.0,11.49,4.0,37.957557909348175,520.1203983715696,320,1,11.371089974278895,0.016384754380223195,0.15368139220315558,0.01900185050741174,1,0.3662614111311909,2.0,"(4,[0],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[6],[1.0])","(4,[0],[1.0])",-123.0,197.0,132.0,219.0,118.0,-12.0,179.0,181.0,210.0,275.0,30.0,96.0,157.0,-4.0,123.0,-4.0,149.0,91.0,144.0,148.0
CUS_0xa94f,2023-11-01,3.0,1.0,12.0,7,11.0,11.51,3.0,35.94655086311739,659.4727654135837,286,1,10.939188440033154,0.009564336121089922,0.00554132355542385,0.007735148284763041,1,1.223392234081508,1.5,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",32.0,96.0,107.0,195.0,69.0,62.0,235.0,149.0,212.0,184.0,123.0,19.0,3.0,68.0,65.0,198.0,169.0,130.0,1.0,83.0
CUS_0xa98a,2023-11-01,5.0,4.0,17.0,21,20.0,8.12,5.0,23.843336318417467,447.94745237236083,322,4,10.409670917674083,0.007870050137210491,0.021120988838931643,0.006960677797439866,1,1.7127554264167588,1.0,"(4,[0],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[14],[1.0])","(4,[0],[1.0])",225.0,170.0,203.0,-31.0,172.0,252.0,209.0,266.0,62.0,275.0,222.0,178.0,146.0,256.0,95.0,114.0,133.0,71.0,77.0,21.0
CUS_0xa9ad,2023-11-01,10.0,6.0,24.0,51,23.0,23.73,8.0,37.94092870371958,260.83987250825385,51,6,8.917135744919378,0.6350614953420135,0.06864983613974189,0.08895490441969398,1,0.055266946936244545,1.1428571428571428,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[8],[1.0])","(4,[0],[1.0])",10.0,176.0,197.0,-132.0,209.0,39.0,186.0,80.0,145.0,250.0,-26.0,94.0,175.0,125.0,145.0,157.0,-64.0,140.0,24.0,114.0
CUS_0xaa5a,2023-11-01,6.0,7.0,9.0,10,19.0,11.38,4.0,30.15459980889986,329.2089818385311,71,2,9.870789758811663,0.066855163763095,0.014766322111990795,0.0625113071479681,1,0.2549699108467605,1.3333333333333333,"(4,[2],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[2],[1.0])",261.0,1.0,100.0,-68.0,262.0,33.0,186.0,-22.0,-3.0,161.0,46.0,221.0,45.0,155.0,255.0,185.0,-40.0,160.0,-18.0,35.0
CUS_0xabaf,2023-11-01,0.0,5.0,1.0,10,1.0,4.58,5.0,29.43767624926432,356.8574371875555,256,3,10.518444246501508,0.003994157581478787,0.02401909062065434,0.04181141932293054,1,2.405764283613818,1.25,"(4,[1],[1.0])","(7,[4],[1.0])","(3,[1],[1.0])","(16,[14],[1.0])","(4,[1],[1.0])",-24.0,25.0,46.0,261.0,137.0,-40.0,235.0,143.0,136.0,170.0,18.0,228.0,137.0,146.0,131.0,257.0,9.0,-62.0,134.0,137.0
CUS_0xabd,2023-11-01,8.0,7.0,18.0,5,11.0,17.76,7.0,35.106679999409465,815.5956059813808,113,4,11.77198056788948,0.0049507403381571675,0.03537339349864882,0.9231513432775197,1,1.2710252711899088,1.4,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[1],[1.0])","(4,[1],[1.0])",-72.0,47.0,225.0,97.0,74.0,134.0,63.0,266.0,204.0,111.0,174.0,183.0,133.0,116.0,169.0,-109.0,210.0,154.0,189.0,202.0
CUS_0xac1,2023-11-01,3.0,5.0,18.0,29,9.0,19.2,5.0,26.59484618330594,320.31298136175536,392,1,9.411008021979152,0.09452728787855853,0.00737164877082892,0.057033969937790405,1,0.2778730823914932,2.5,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[2],[1.0])","(4,[1],[1.0])",118.0,248.0,86.0,94.0,163.0,6.0,-14.0,20.0,11.0,102.0,-81.0,-29.0,133.0,150.0,184.0,47.0,168.0,152.0,19.0,142.0
CUS_0xac5a,2023-11-01,5.0,6.0,12.0,6,1.0,11.96,1.0,36.73040669121672,480.6217766597697,220,-1,10.678893521908467,0.02865381502468255,0.09394755373719711,0.04176483191922175,1,0.38671434267939303,0.009900990099009901,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[4],[1.0])","(4,[0],[1.0])",120.0,114.0,101.0,-28.0,63.0,42.0,155.0,54.0,271.0,91.0,100.0,127.0,144.0,33.0,-37.0,119.0,236.0,188.0,-90.0,61.0
CUS_0xace2,2023-11-01,7.0,4.0,14.0,22,8.0,17.94,7.0,30.797900532653347,275.14212465536,161,6,10.004313854164483,0.003039098730702763,0.04094037641129465,0.06721138566842569,1,4.047224456329474,1.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[4],[1.0])","(4,[2],[1.0])",120.0,196.0,82.0,167.0,206.0,-21.0,211.0,-63.0,253.0,50.0,-17.0,95.0,258.0,26.0,196.0,118.0,252.0,46.0,101.0,126.0
CUS_0xad3c,2023-11-01,3.0,3.0,17.0,6,12.0,8.25,1.0,35.59427537215635,292.95449573990163,386,1,10.122603001929901,0.00575393080182333,13.356525772598133,0.08714264042945478,1,2.0375302955562598,0.5,"(4,[2],[1.0])","(7,[2],[1.0])","(3,[0],[1.0])","(16,[9],[1.0])","(4,[0],[1.0])",140.0,7.0,131.0,57.0,74.0,153.0,188.0,185.0,161.0,14.0,22.0,70.0,172.0,198.0,108.0,116.0,52.0,98.0,143.0,213.0
CUS_0xae17,2023-11-01,5.0,3.0,20.0,9,21.0,3.03,2.0,31.289659137518967,510.3416370884352,309,1,10.66010049152944,0.0029222738504940766,0.0084530918772176,0.019832695589550992,1,4.072812720736242,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[14],[1.0])","(4,[0],[1.0])",114.0,258.0,-17.0,185.0,7.0,-16.0,86.0,-51.0,98.0,52.0,173.0,187.0,70.0,129.0,-144.0,124.0,25.0,54.0,73.0,80.0
CUS_0xaf18,2023-11-01,7.0,6.0,15.0,18,23.0,8.91,9.0,28.31311092198877,354.00172500002367,126,2,10.24621518331985,0.0728677548383891,31.102772873534406,0.04413124523328481,1,0.17282592132808708,3.0,"(4,[3],[1.0])","(7,[5],[1.0])","(3,[2],[1.0])","(16,[1],[1.0])","(4,[2],[1.0])",137.0,85.0,77.0,128.0,94.0,238.0,-5.0,12.0,104.0,-32.0,164.0,43.0,13.0,134.0,60.0,-37.0,-149.0,152.0,60.0,82.0
CUS_0xaf3,2023-11-01,5.0,3.0,1.0,6,8.0,3.82,0.0,28.507932629863607,331.96023119424547,197,-1,10.414750680583163,0.011893695318928437,0.11194186716736891,0.08818336966955377,1,0.8373619475246975,0.0,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[8],[1.0])","(4,[1],[1.0])",-30.0,130.0,-76.0,58.0,66.0,165.0,152.0,104.0,62.0,107.0,125.0,41.0,220.0,198.0,12.0,99.0,36.0,90.0,118.0,58.0
CUS_0xafb,2023-11-01,8.0,5.0,12.0,25,12.0,18.09,5.0,36.615235994294,307.84243749682037,140,6,9.715101041029921,0.08347393348621776,0.1281249817529015,0.017893049974679408,1,0.22318107665507103,0.7142857142857143,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[4],[1.0])","(4,[0],[1.0])",122.0,-50.0,114.0,-38.0,47.0,231.0,2.0,212.0,130.0,270.0,185.0,194.0,233.0,52.0,144.0,61.0,145.0,39.0,69.0,198.0
CUS_0xaff8,2023-11-01,3.0,2.0,12.0,9,0.0,11.04,2.0,31.060223480163227,381.1531561059021,366,4,10.440867956420831,0.03449482695911669,0.03015611732551475,0.027170834086520927,1,0.32337354654958417,0.4,"(4,[1],[1.0])","(7,[4],[1.0])","(3,[1],[1.0])","(16,[10],[1.0])","(4,[1],[1.0])",169.0,208.0,124.0,224.0,-121.0,28.0,83.0,-44.0,178.0,148.0,197.0,124.0,206.0,195.0,241.0,15.0,-142.0,222.0,113.0,262.0
CUS_0xb096,2023-11-01,8.0,7.0,32.0,23,16.0,6.03,0.0,31.12292935790225,272.83681880576734,292,3,9.912110269827012,0.03857047964626336,0.06523705092903927,6.195834910199975,1,0.35148290801546334,0.0,"(4,[2],[1.0])","(7,[4],[1.0])","(3,[1],[1.0])","(16,[15],[1.0])","(4,[2],[1.0])",111.0,-42.0,231.0,48.0,79.0,87.0,133.0,10.0,267.0,98.0,48.0,37.0,213.0,-76.0,61.0,51.0,63.0,7.0,-59.0,47.0
CUS_0xb102,2023-11-01,5.0,7.0,18.0,15,9.0,7.31,6.0,26.61859972527755,429.20660208937653,166,4,10.55823012683695,0.04310270922408109,0.1736609000561343,0.021634265210400627,1,0.2591371876573662,1.2,"(4,[0],[1.0])","(7,[6],[1.0])","(3,[0],[1.0])","(16,[13],[1.0])","(4,[0],[1.0])",63.0,-4.0,113.0,82.0,126.0,-89.0,63.0,-12.0,93.0,242.0,-8.0,29.0,147.0,-104.0,238.0,136.0,156.0,-97.0,201.0,-41.0
CUS_0xb132,2023-11-01,4.0,3.0,22.0,29,13.0,0.0,9.0,27.96786326624185,241.58193065244978,74,2,9.624894714227528,0.13141740481576222,0.017700755804468546,0.1194290032478473,0,0.12188454305088268,3.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[3],[1.0])",261.0,80.0,154.0,121.0,203.0,17.0,265.0,197.0,51.0,127.0,3.0,19.0,146.0,25.0,-39.0,34.0,214.0,261.0,118.0,105.0
CUS_0xb17a,2023-11-01,3.0,4.0,11.0,16,17.0,1.5,6.0,23.968242477220453,414.86461595801427,263,4,10.495050135235163,0.019249123939186725,0.030344589361050955,0.00930750671568082,1,0.5970005540676929,0.0594059405940594,"(4,[2],[1.0])","(7,[3],[1.0])","(3,[2],[1.0])","(16,[13],[1.0])","(4,[1],[1.0])",202.0,37.0,209.0,-83.0,158.0,138.0,177.0,117.0,235.0,15.0,152.0,253.0,251.0,143.0,73.0,-78.0,21.0,158.0,68.0,32.0
CUS_0xb18d,2023-11-01,4.0,5.0,6.0,7,8.0,1.06,6.0,35.050325061716045,706.3972910634367,339,1,11.604798471730085,0.00675253342012812,0.0092915980057819,0.04395484446412406,1,0.9543559908037137,3.0,"(4,[0],[1.0])","(7,[5],[1.0])","(3,[2],[1.0])","(16,[13],[1.0])","(4,[1],[1.0])",200.0,46.0,96.0,261.0,135.0,199.0,38.0,189.0,34.0,129.0,-87.0,51.0,47.0,76.0,105.0,47.0,-157.0,47.0,-3.0,-33.0
CUS_0xb19c,2023-11-01,3.0,4.0,5.0,2,10.0,6.51,8.0,28.88802774322505,320.4823451723141,339,3,9.640728960331673,0.044151756830130284,0.02396915827527434,0.025940537004807394,1,0.47277510724027433,2.0,"(4,[1],[1.0])","(7,[4],[1.0])","(3,[1],[1.0])","(16,[8],[1.0])","(4,[0],[1.0])",9.0,51.0,91.0,145.0,187.0,140.0,88.0,134.0,219.0,-75.0,180.0,206.0,94.0,-124.0,-14.0,129.0,-46.0,27.0,261.0,9.0
CUS_0xb24c,2023-11-01,7.0,6.0,16.0,33,23.0,2.93,14.0,24.163036329950643,287.6518647293284,78,6,9.920319103887353,0.0683611380428605,0.054697334452972556,0.023691559573309644,1,0.20744979246482279,2.0,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[0],[1.0])",98.0,1.0,254.0,-27.0,61.0,88.0,127.0,23.0,-12.0,157.0,124.0,56.0,-80.0,141.0,140.0,257.0,64.0,128.0,-2.0,-40.0
CUS_0xb2d3,2023-11-01,10.0,7.0,19.0,45,21.0,4.45,14.0,31.831508360680672,278.409435049268,73,2,8.956410884549546,0.3013987172355918,0.01871392918013075,0.06483865256250354,1,0.11945219510547604,4.666666666666667,"(4,[3],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[7],[1.0])","(4,[0],[1.0])",198.0,-173.0,53.0,122.0,92.0,245.0,167.0,227.0,175.0,275.0,-38.0,105.0,149.0,153.0,91.0,50.0,-1.0,159.0,72.0,215.0
CUS_0xb329,2023-11-01,1.0,5.0,3.0,15,5.0,-1.98,6.0,30.98911241007737,300.2288339599529,190,-1,9.738984302635018,0.004121700076033078,0.0,0.09172882708257857,1,4.246846665162172,6.0,"(4,[1],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[15],[1.0])","(4,[1],[1.0])",81.0,32.0,133.0,42.0,148.0,146.0,-82.0,57.0,-17.0,75.0,-61.0,242.0,31.0,49.0,107.0,37.0,258.0,258.0,104.0,147.0
CUS_0xb38b,2023-11-01,3.0,4.0,13.0,8,19.0,7.59,12.0,24.511336483013988,89.2454815070614,92,6,11.2952310401626,0.029952962015547053,0.04585057924396484,0.08284512086680242,1,0.037441131092863386,1.7142857142857142,"(4,[0],[1.0])","(7,[2],[1.0])","(3,[0],[1.0])","(16,[4],[1.0])","(4,[2],[1.0])",-56.0,78.0,52.0,107.0,187.0,-180.0,-52.0,188.0,155.0,130.0,226.0,153.0,56.0,87.0,39.0,147.0,52.0,192.0,251.0,30.0
CUS_0xb3bd,2023-11-01,5.0,7.0,12.0,11,4.0,5.16,2.0,36.28824147361471,317.27352268908186,188,3,11.467900378990024,0.012043743890390266,0.022712473188413806,0.07138455075423279,1,0.2761951860884991,0.5,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[2],[1.0])","(4,[1],[1.0])",159.0,197.0,-64.0,140.0,-89.0,243.0,137.0,17.0,127.0,45.0,-71.0,250.0,101.0,19.0,115.0,187.0,142.0,50.0,10.0,122.0
CUS_0xb482,2023-11-01,5.0,6.0,7.0,17,9.0,5.95,2.0,38.37403581083172,637.0552181143406,327,1,11.736340979299145,0.010956859734152311,0.009391635137774664,0.055926637354711116,1,0.4654008213937042,1.0,"(4,[0],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[4],[1.0])","(4,[1],[1.0])",185.0,48.0,107.0,-105.0,206.0,49.0,212.0,236.0,93.0,275.0,177.0,142.0,155.0,198.0,-5.0,179.0,89.0,48.0,133.0,152.0
CUS_0xb49,2023-11-01,3.0,1.0,1.0,8,9.0,2.47,4.0,34.20010580118294,433.6894720974751,344,2,10.688535927087198,0.011555461700797211,0.01729839928394596,0.03379677445455387,1,0.8561766994888325,1.3333333333333333,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",223.0,100.0,-89.0,19.0,82.0,175.0,-17.0,239.0,-23.0,98.0,250.0,110.0,258.0,185.0,157.0,102.0,151.0,81.0,55.0,203.0
CUS_0xb4c5,2023-11-01,7.0,7.0,14.0,13,16.0,5.99,3.0,27.84576292469977,694.8497157899228,303,-1,11.024510502529663,0.008766485951229974,0.0,0.007610072267078483,1,1.2912169300809464,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[11],[1.0])","(4,[1],[1.0])",178.0,33.0,23.0,-12.0,184.0,24.0,88.0,266.0,95.0,250.0,27.0,191.0,-52.0,246.0,-108.0,146.0,106.0,18.0,45.0,73.0
CUS_0xb4d6,2023-11-01,5.0,5.0,1.0,16,17.0,2.33,4.0,26.53066532804917,296.98852185359533,197,-1,9.352566666643693,0.11722554132737702,0.0,0.07673811241800335,1,0.22033726346371343,4.0,"(4,[1],[1.0])","(7,[2],[1.0])","(3,[1],[1.0])","(16,[13],[1.0])","(4,[1],[1.0])",261.0,66.0,261.0,-45.0,221.0,-47.0,194.0,173.0,105.0,129.0,79.0,13.0,189.0,85.0,-84.0,210.0,72.0,-9.0,233.0,198.0
CUS_0xb5f3,2023-11-01,10.0,7.0,18.0,55,8.0,12.38,7.0,27.287221730623788,586.5460679189082,126,3,11.009151089286537,0.039218152483335836,0.020456871477772785,0.013769599054695617,1,0.24783235104604817,1.75,"(4,[0],[1.0])","(7,[3],[1.0])","(3,[0],[1.0])","(16,[2],[1.0])","(4,[2],[1.0])",240.0,-32.0,77.0,261.0,243.0,79.0,-56.0,180.0,133.0,193.0,-33.0,-58.0,181.0,183.0,-105.0,93.0,153.0,243.0,27.0,-67.0
CUS_0xb6dd,2023-11-01,9.0,9.0,17.0,20,23.0,-3.44,9.0,37.363003174381696,92.14286698258059,93,9,11.211308349233033,0.017691758970673096,0.06588496212613813,0.06734356341800357,1,0.07112748715756963,0.9,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[5],[1.0])","(4,[0],[1.0])",1.0,123.0,97.0,34.0,-25.0,32.0,178.0,4.0,125.0,128.0,86.0,21.0,34.0,201.0,-6.0,119.0,-44.0,-84.0,-59.0,262.0
CUS_0xb734,2023-11-01,4.0,5.0,10.0,12,11.0,10.39,4.0,32.95482278395682,529.2090891129017,233,3,11.585369746815532,0.012327313209371605,0.02333503087198354,0.04950272410982037,1,0.39975051013148993,1.0,"(4,[1],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[14],[1.0])","(4,[1],[1.0])",185.0,-81.0,161.0,120.0,64.0,-162.0,-15.0,266.0,113.0,-43.0,43.0,122.0,80.0,132.0,255.0,-7.0,125.0,128.0,142.0,135.0
CUS_0xb743,2023-11-01,6.0,7.0,14.0,5,16.0,9.56,4.0,38.3408888730474,362.4525676703023,244,3,10.453159781024027,0.03163673720266523,0.021728682459808288,0.062229654245759394,1,0.33121537520190125,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[2],[1.0])","(16,[8],[1.0])","(4,[3],[1.0])",89.0,144.0,63.0,28.0,-32.0,90.0,265.0,159.0,9.0,96.0,-6.0,20.0,73.0,253.0,255.0,146.0,258.0,83.0,214.0,231.0
CUS_0xb761,2023-11-01,6.0,7.0,8.0,27,15.0,11.98,1.0,24.11809767378781,397.1535468935663,249,3,10.323901698241801,0.0066889225741367355,0.019698250048948745,0.017590221701165427,1,1.9451538760738984,0.25,"(4,[0],[1.0])","(7,[6],[1.0])","(3,[1],[1.0])","(16,[5],[1.0])","(4,[0],[1.0])",19.0,165.0,224.0,6.0,162.0,9.0,264.0,107.0,89.0,194.0,230.0,129.0,124.0,-4.0,-2.0,-7.0,166.0,182.0,-50.0,194.0
CUS_0xb78e,2023-11-01,4.0,3.0,7.0,3,7.0,8.4,3.0,30.661513218222694,816.4286544566493,315,2,11.709478604010908,0.01217540256325994,0.010509660515260684,0.03524028072536277,1,0.5512030792228196,0.0297029702970297,"(4,[2],[1.0])","(7,[5],[1.0])","(3,[2],[1.0])","(16,[11],[1.0])","(4,[1],[1.0])",32.0,122.0,261.0,35.0,61.0,48.0,123.0,28.0,163.0,184.0,118.0,171.0,228.0,-22.0,144.0,24.0,125.0,114.0,-36.0,262.0
CUS_0xb7eb,2023-11-01,8.0,6.0,13.0,27,17.0,8.02,3.0,33.805365025819825,725.1387624982143,387,2,11.743867330239112,0.004617054007585415,0.014383868611771607,0.04099804244417084,1,1.2462692225147418,1.0,"(4,[0],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[10],[1.0])","(4,[0],[1.0])",65.0,95.0,-24.0,4.0,13.0,51.0,265.0,218.0,155.0,188.0,55.0,151.0,210.0,120.0,121.0,76.0,26.0,28.0,175.0,86.0
CUS_0xb811,2023-11-01,2.0,3.0,8.0,0,7.0,1.99,1.0,34.47082608798125,340.1874195717005,249,2,11.400520976461769,0.008022646068901188,0.02042506924075853,0.06854230561407883,1,0.47521124778430923,0.3333333333333333,"(4,[1],[1.0])","(7,[4],[1.0])","(3,[1],[1.0])","(16,[5],[1.0])","(4,[2],[1.0])",-10.0,-2.0,75.0,196.0,239.0,100.0,104.0,141.0,32.0,167.0,166.0,139.0,141.0,-31.0,148.0,-76.0,-17.0,147.0,176.0,109.0
CUS_0xb828,2023-11-01,7.0,9.0,15.0,23,23.0,2.79,8.0,32.62530104036272,304.0431222865089,96,3,10.952131633413819,0.04475504234910972,0.023322267734540335,0.07365583641526714,1,0.11937103187989015,2.0,"(4,[3],[1.0])","(7,[6],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",103.0,159.0,12.0,133.0,175.0,142.0,228.0,-64.0,91.0,128.0,8.0,110.0,-92.0,-34.0,42.0,250.0,-20.0,87.0,169.0,-52.0
CUS_0xb85c,2023-11-01,5.0,7.0,20.0,17,14.0,15.57,10.0,34.762234152502714,328.70971045347324,210,5,9.762752561903026,0.14604541511960994,0.03481938484265318,0.04017085351003273,1,0.1298862339039466,1.6666666666666667,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",91.0,146.0,232.0,80.0,244.0,129.0,-30.0,69.0,152.0,264.0,88.0,134.0,1.0,140.0,90.0,165.0,179.0,135.0,-66.0,-31.0
CUS_0xb873,2023-11-01,6.0,9.0,20.0,18,23.0,7.2,9.0,32.8871037359534,382.0823941709423,83,5,11.022943756237478,0.038479029037721484,0.049571798419557965,0.02625869907097319,1,0.1624352388178879,1.5,"(4,[3],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[4],[1.0])","(4,[1],[1.0])",204.0,102.0,15.0,89.0,74.0,104.0,58.0,108.0,243.0,85.0,-56.0,67.0,129.0,227.0,5.0,92.0,-100.0,217.0,28.0,212.0
CUS_0xb8a7,2023-11-01,5.0,7.0,14.0,28,15.0,8.26,4.0,31.061056240593967,1339.8597439051116,190,-1,11.87441054164917,0.009991085781863873,0.0,0.8225659451118196,1,0.9342798421836366,4.0,"(4,[0],[1.0])","(7,[3],[1.0])","(3,[0],[1.0])","(16,[1],[1.0])","(4,[0],[1.0])",261.0,59.0,192.0,133.0,46.0,152.0,-5.0,-6.0,-13.0,272.0,-218.0,106.0,258.0,92.0,152.0,190.0,96.0,-183.0,61.0,229.0
CUS_0xb928,2023-11-01,3.0,10.0,10.0,31,10.0,17.66,7.0,23.478529696267643,439.0469384286522,309,1,10.270958608168415,0.01429285675704498,0.00837545141579449,0.016077985041792957,1,1.063429044051842,3.5,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[5],[1.0])","(4,[1],[1.0])",53.0,255.0,162.0,176.0,191.0,-55.0,61.0,37.0,218.0,261.0,16.0,-117.0,71.0,195.0,47.0,130.0,136.0,144.0,196.0,71.0
CUS_0xb970,2023-11-01,3.0,3.0,17.0,6,8.0,8.08,8.0,29.794707665487135,166.98362486589906,80,7,9.865475149082569,0.0656543412752246,0.049171997696870105,0.12801649766339496,1,0.13278183309427566,1.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[3],[1.0])","(4,[3],[1.0])",45.0,108.0,53.0,179.0,-121.0,-29.0,137.0,-21.0,10.0,200.0,89.0,-43.0,155.0,183.0,81.0,117.0,110.0,-71.0,54.0,-105.0
CUS_0xb9bd,2023-11-01,4.0,4.0,18.0,24,9.0,10.17,7.0,36.68165209029903,131.6866244387569,249,4,10.381777381211352,0.003257582378620888,0.024094144760452792,0.13505609132620747,1,1.2504629576737056,1.4,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[10],[1.0])","(4,[1],[1.0])",12.0,130.0,247.0,134.0,-88.0,246.0,265.0,63.0,184.0,214.0,134.0,71.0,167.0,137.0,63.0,8.0,43.0,63.0,123.0,198.0
CUS_0xb9c7,2023-11-01,9.0,5.0,32.0,41,22.0,23.63,10.0,27.383788381947586,409.3743267096746,155,6,10.960326526266618,0.07591593603848659,0.03751965087997208,2.1397915094142803,1,0.09391576499214449,1.4285714285714286,"(4,[3],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[14],[1.0])","(4,[2],[1.0])",261.0,-28.0,160.0,-19.0,37.0,18.0,83.0,259.0,29.0,90.0,167.0,241.0,182.0,108.0,96.0,110.0,-42.0,102.0,123.0,222.0
CUS_0xb9d,2023-11-01,4.0,6.0,32.0,18,14.0,13.4,4.0,27.914195157626036,261.27679678232937,106,4,10.84948367784856,0.0520581934104806,0.039729508457078816,0.032356469108442275,1,0.09777727950906817,0.8,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[8],[1.0])","(4,[2],[1.0])",-23.0,171.0,261.0,138.0,37.0,71.0,260.0,114.0,102.0,209.0,62.0,182.0,104.0,226.0,62.0,26.0,47.0,17.0,64.0,178.0
CUS_0xb9d5,2023-11-01,1.0,3.0,6.0,10,9.0,3.0,4.0,34.000464110027515,286.81520587305687,359,3,9.894677104269887,0.07105628799421325,0.01994228282044417,0.07057590687199948,1,0.20417349280894462,1.0,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[12],[1.0])","(4,[0],[1.0])",3.0,62.0,41.0,-10.0,-101.0,-44.0,182.0,210.0,139.0,179.0,-144.0,176.0,236.0,85.0,119.0,151.0,258.0,33.0,261.0,121.0
CUS_0xb9d8,2023-11-01,7.0,8.0,32.0,24,12.0,11.71,9.0,25.08004237580579,357.73722338770483,224,7,10.85806163529987,0.03316819142858463,0.055729967206436026,0.018711282562428433,1,0.2080685466801835,1.125,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[13],[1.0])","(4,[0],[1.0])",82.0,209.0,125.0,215.0,-3.0,113.0,265.0,-8.0,101.0,47.0,109.0,3.0,7.0,78.0,134.0,51.0,-50.0,116.0,61.0,-45.0
CUS_0xba18,2023-11-01,10.0,8.0,17.0,29,19.0,6.6,8.0,25.24921819586548,140.21389671753064,224,8,10.379629801841256,0.051589524999813646,0.057755388082083685,0.08784445414119174,1,0.08496470985333035,0.8888888888888888,"(4,[3],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[9],[1.0])","(4,[3],[1.0])",261.0,6.0,86.0,8.0,0.0,174.0,230.0,-137.0,49.0,275.0,-137.0,162.0,60.0,238.0,255.0,231.0,127.0,229.0,-73.0,157.0
CUS_0xba1c,2023-11-01,6.0,8.0,27.0,61,18.0,8.76,9.0,37.54236164605004,374.60003661461417,215,3,10.639656865536917,0.03257904270370253,0.030152473868101784,0.03528669166590437,1,0.2758823582317486,2.25,"(4,[3],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[1],[1.0])","(4,[0],[1.0])",-145.0,16.0,106.0,45.0,-56.0,54.0,6.0,210.0,209.0,151.0,195.0,119.0,79.0,118.0,142.0,62.0,206.0,2.0,132.0,94.0
